date,arbnet_density_skew,arbnet,ackerer,bs,arbnet_density
2019-03-26,17.507678985595703,50.07655334472656,19.667102813720703,21.172624588012695,17.04532241821289
2019-03-27,20.166372299194336,53.02219772338867,29.697978973388672,24.141006469726562,22.3962459564209
2019-03-28,21.844327926635742,60.86962890625,31.78252410888672,27.373178482055664,22.462682723999023
2019-03-29,18.836320877075195,61.176055908203125,19.7476863861084,54.7972412109375,19.083209991455078
2019-04-01,25.054258346557617,61.17094039916992,35.387882232666016,34.78277587890625,28.360570907592773
2019-04-02,27.19483184814453,63.169254302978516,30.26984214782715,32.286231994628906,29.508129119873047
2019-04-03,28.274507522583008,61.27079391479492,46.706993103027344,30.79884147644043,26.05605125427246
2019-04-04,32.65937042236328,63.698585510253906,37.00687026977539,39.33415603637695,34.46387481689453
2019-04-05,11.711034774780273,49.78094482421875,19.159128189086914,20.947113037109375,15.036608695983887
2019-04-08,33.14311599731445,62.165382385253906,48.78141403198242,36.27599334716797,34.70566177368164
2019-04-09,31.83681869506836,60.293949127197266,32.72554016113281,34.852996826171875,33.192100524902344
2019-04-10,27.433565139770508,58.32881164550781,31.587751388549805,30.13710594177246,28.467348098754883
2019-04-11,23.736766815185547,56.8304328918457,39.91044998168945,27.366222381591797,25.931581497192383
2019-04-12,41.304691314697266,68.50216674804688,41.046016693115234,44.182701110839844,41.80064010620117
2019-04-15,31.483610153198242,56.868255615234375,39.5180549621582,32.82637405395508,32.00115203857422
2019-04-16,38.109310150146484,64.51078796386719,38.629676818847656,41.8252067565918,39.160255432128906
2019-04-18,40.091495513916016,68.8606948852539,40.364322662353516,44.68701934814453,40.51520538330078
2019-04-22,30.849124908447266,63.79452896118164,34.12851333618164,32.47930145263672,30.672761917114258
2019-04-23,39.47805404663086,69.1337890625,35.7308235168457,41.066749572753906,39.80628204345703
2019-04-24,26.293094635009766,59.757259368896484,30.852018356323242,26.801620483398438,28.27203941345215
2019-04-25,27.60083770751953,60.83439636230469,38.27409744262695,29.327383041381836,27.9856014251709
2019-04-26,16.49578857421875,59.26530838012695,19.20473861694336,21.315248489379883,17.770069122314453
2019-04-30,17.871673583984375,62.14645767211914,18.5458984375,22.296125411987305,24.333656311035156
2019-05-02,25.37061882019043,64.294189453125,24.928205490112305,26.399124145507812,24.373796463012695
2019-05-03,19.68602752685547,57.32283401489258,29.283113479614258,23.370702743530273,19.894378662109375
2019-05-06,29.991558074951172,63.02086639404297,44.84917068481445,33.41438674926758,31.156591415405273
2019-05-07,31.051496505737305,65.83595275878906,33.37162399291992,30.25162124633789,30.526586532592773
2019-05-08,30.705018997192383,65.10260009765625,37.93790817260742,32.66401672363281,30.46446990966797
2019-05-09,26.139833450317383,63.64470291137695,26.592798233032227,27.486560821533203,24.928091049194336
2019-05-10,34.891841888427734,72.92730712890625,34.39780807495117,37.649662017822266,35.13115310668945
2019-05-13,35.90403747558594,72.31733703613281,35.151363372802734,36.712589263916016,35.7363166809082
2019-05-14,29.927907943725586,67.59803009033203,35.1330680847168,32.61992645263672,30.15819549560547
2019-05-15,33.49740982055664,66.38490295410156,44.77682876586914,36.18723678588867,33.23573684692383
2019-05-16,30.6856746673584,68.06281280517578,33.34669494628906,32.86961364746094,30.68816566467285
2019-05-17,34.335365295410156,75.80091857910156,28.74758529663086,37.783241271972656,33.495662689208984
2019-05-20,25.559017181396484,82.93754577636719,25.160734176635742,28.57804298400879,24.966899871826172
2019-05-21,29.773033142089844,89.82498168945312,26.03015899658203,29.92234230041504,27.28081703186035
2019-05-22,34.57125473022461,90.13529205322266,20.44744873046875,36.71988296508789,34.144256591796875
2019-05-23,10.739879608154297,81.1893081665039,25.44205665588379,18.91367530822754,14.534029960632324
2019-05-24,17.431991577148438,81.64075469970703,21.810348510742188,23.105484008789062,19.146085739135742
2019-05-27,20.163545608520508,77.77906036376953,23.27249526977539,25.6110897064209,23.17594337463379
2019-05-28,20.326295852661133,74.77722930908203,22.14737892150879,24.090980529785156,18.855379104614258
2019-05-29,28.780534744262695,71.70096588134766,28.403079986572266,30.82010841369629,29.77825355529785
2019-05-30,29.38260841369629,69.43546295166016,32.06719970703125,36.0162467956543,35.621822357177734
2019-05-31,34.679744720458984,72.0404052734375,34.52081298828125,39.6981201171875,37.029296875
2019-06-03,21.099699020385742,72.4238052368164,30.082643508911133,28.447898864746094,23.961877822875977
2019-06-04,22.616472244262695,72.32413482666016,21.637903213500977,26.415380477905273,23.9589900970459
2019-06-06,24.858463287353516,76.04076385498047,45.59925079345703,30.636472702026367,26.02503776550293
2019-06-07,25.6420955657959,75.12109375,29.498605728149414,28.703989028930664,27.330448150634766
2019-06-10,23.224111557006836,71.22935485839844,26.656761169433594,26.692359924316406,24.817977905273438
2019-06-11,14.067604064941406,69.30851745605469,20.99222755432129,20.967327117919922,18.32571792602539
2019-06-12,22.398988723754883,66.01304626464844,24.039033889770508,24.761533737182617,23.431652069091797
2019-06-13,30.412330627441406,63.73390197753906,31.388708114624023,32.32890701293945,32.31306457519531
2019-06-14,15.046680450439453,69.88336181640625,19.067827224731445,19.812828063964844,21.166561126708984
2019-06-17,24.814552307128906,63.27262496948242,31.81403350830078,27.59503746032715,27.43328094482422
2019-06-18,20.50245475769043,64.11388397216797,24.561813354492188,20.927324295043945,21.066837310791016
2019-06-19,21.646684646606445,58.20698928833008,21.395719528198242,23.074079513549805,24.0339298248291
2019-06-20,19.754236221313477,65.85116577148438,19.185626983642578,23.182659149169922,19.054027557373047
2019-06-21,13.541247367858887,67.09260559082031,12.484999656677246,16.43330192565918,14.914569854736328
2019-06-24,10.338350296020508,62.464393615722656,15.32289981842041,14.875072479248047,13.645167350769043
2019-06-25,20.928861618041992,58.512691497802734,20.14015007019043,22.06500816345215,22.40648651123047
2019-06-26,12.989760398864746,59.543155670166016,16.199216842651367,15.428499221801758,15.61866569519043
2019-06-27,9.388526916503906,61.42245101928711,13.211764335632324,14.160820960998535,11.785508155822754
2019-06-28,14.628195762634277,63.244842529296875,26.24498176574707,23.01767921447754,18.059194564819336
2019-07-01,14.189364433288574,60.581363677978516,16.16850471496582,20.49003791809082,16.3833065032959
2019-07-02,12.273613929748535,58.522212982177734,14.283393859863281,19.552616119384766,16.119462966918945
2019-07-03,13.026970863342285,56.6594352722168,14.497153282165527,20.35085678100586,16.68376350402832
2019-07-04,19.102142333984375,53.223602294921875,15.920419692993164,22.291719436645508,16.561237335205078
2019-07-05,18.01238250732422,60.27324676513672,18.24265480041504,23.577836990356445,20.227678298950195
2019-07-08,22.946908950805664,67.57386016845703,28.69647979736328,25.763179779052734,25.634841918945312
2019-07-09,24.83128547668457,68.73800659179688,28.585702896118164,23.422510147094727,24.22665786743164
2019-07-10,19.759674072265625,63.73625946044922,25.948532104492188,24.465118408203125,21.987201690673828
2019-07-11,23.30377769470215,63.692344665527344,30.5087833404541,25.804107666015625,25.57644271850586
2019-07-12,26.671985626220703,60.55276107788086,33.22671127319336,31.228374481201172,29.55668067932129
2019-07-15,22.005239486694336,56.79225158691406,26.180004119873047,26.546194076538086,24.908536911010742
2019-07-16,19.33038902282715,59.50917434692383,26.957738876342773,24.5481014251709,23.24355697631836
2019-07-17,25.571666717529297,54.067195892333984,24.616962432861328,28.503185272216797,26.176319122314453
2019-07-18,17.510009765625,57.69091796875,27.256330490112305,22.029207229614258,17.432756423950195
2019-07-19,15.144402503967285,64.44541931152344,24.22659683227539,22.548133850097656,18.79623031616211
2019-07-22,19.561912536621094,57.24665832519531,24.284181594848633,23.40807342529297,21.057710647583008
2019-07-23,13.462209701538086,57.870201110839844,12.553028106689453,18.29351043701172,16.693687438964844
2019-07-24,17.575197219848633,54.214141845703125,17.38636016845703,20.659027099609375,20.039670944213867
2019-07-25,11.611059188842773,55.147098541259766,18.24811553955078,17.116247177124023,12.755274772644043
2019-07-26,11.930594444274902,52.381866455078125,13.013737678527832,18.451480865478516,13.820990562438965
2019-07-29,14.273807525634766,48.31452560424805,15.1543607711792,19.16183090209961,15.850982666015625
2019-07-30,9.127021789550781,50.775760650634766,11.04357624053955,15.186748504638672,11.21787166595459
2019-07-31,11.717144012451172,45.16801452636719,15.978703498840332,17.307884216308594,15.108940124511719
2019-08-01,10.190391540527344,50.8224983215332,18.082462310791016,15.40267276763916,12.544543266296387
2019-08-02,6.684169769287109,57.697269439697266,21.389244079589844,15.343582153320312,10.057168960571289
2019-08-05,8.814596176147461,58.479888916015625,8.890785217285156,14.626806259155273,10.534867286682129
2019-08-06,8.68559455871582,56.14194107055664,10.096126556396484,15.936924934387207,12.096735000610352
2019-08-07,7.621753215789795,56.76777648925781,15.163233757019043,14.660399436950684,10.671191215515137
2019-08-08,18.077390670776367,61.260948181152344,20.57710075378418,23.00507926940918,21.141250610351562
2019-08-09,13.65400218963623,62.744144439697266,12.340909004211426,19.64760971069336,16.89459800720215
2019-08-13,16.443553924560547,62.30583953857422,18.55535125732422,21.75006866455078,20.788898468017578
2019-08-14,14.688846588134766,65.78271484375,17.22356605529785,19.47340965270996,16.697031021118164
2019-08-16,6.748665809631348,65.79498291015625,9.277031898498535,14.592974662780762,9.83489990234375
2019-08-19,12.202658653259277,60.33987045288086,12.935273170471191,17.09474754333496,13.446791648864746
2019-08-20,9.280275344848633,57.96840286254883,10.953242301940918,15.988296508789062,12.701505661010742
2019-08-21,9.06275749206543,57.095176696777344,10.126884460449219,14.551311492919922,12.867827415466309
2019-08-22,9.500509262084961,63.040611267089844,20.020875930786133,14.438654899597168,13.062823295593262
2019-08-23,6.9015679359436035,65.47209167480469,13.035550117492676,13.495223999023438,10.546614646911621
2019-08-26,16.138893127441406,70.72815704345703,22.526376724243164,18.74029541015625,17.45571517944336
2019-08-27,21.750518798828125,63.85942077636719,21.03211784362793,24.58356475830078,23.56728744506836
2019-08-28,17.220111846923828,62.710567474365234,16.411344528198242,20.72863006591797,18.9802303314209
2019-08-29,11.75576400756836,67.07557678222656,21.168813705444336,15.540616989135742,12.599665641784668
2019-08-30,11.123946189880371,68.01717376708984,16.94072914123535,18.781131744384766,14.614175796508789
2019-09-03,12.9987154006958,73.42088317871094,15.902166366577148,16.058032989501953,10.860666275024414
2019-09-04,13.108322143554688,71.21800231933594,19.79269790649414,17.84841537475586,16.02490234375
2019-09-05,14.987248420715332,68.62004089355469,17.572134017944336,20.94121551513672,16.939159393310547
2019-09-06,15.12950325012207,72.80094909667969,12.265058517456055,18.65728187561035,13.17432975769043
2019-09-09,18.832317352294922,65.5574951171875,21.105005264282227,24.422142028808594,21.81434440612793
2019-09-11,14.818449974060059,62.841793060302734,98.63319396972656,20.05076789855957,16.97157859802246
2019-09-12,9.893205642700195,66.80859375,14.033675193786621,18.43170738220215,14.178354263305664
2019-09-13,18.466541290283203,63.95072937011719,24.956058502197266,21.300853729248047,18.3175048828125
2019-09-16,6.883906841278076,64.09269714355469,13.86064624786377,14.920674324035645,14.037981033325195
2019-09-17,13.946792602539062,67.48336029052734,17.99311637878418,17.30949592590332,16.493473052978516
2019-09-18,15.018321990966797,63.32810592651367,21.3621768951416,19.044139862060547,16.266006469726562
2019-09-19,20.76445960998535,63.227840423583984,19.13096809387207,22.13538932800293,21.83525848388672
2019-09-20,40.05691909790039,101.02318572998047,41.6721305847168,47.30168151855469,39.75309371948242
2019-09-23,56.06357955932617,97.4282455444336,62.068382263183594,54.37436294555664,53.663360595703125
2019-09-24,45.983028411865234,100.24333953857422,64.16143035888672,49.05289840698242,42.89302444458008
2019-09-25,52.579463958740234,106.69343566894531,49.023311614990234,44.212684631347656,45.94224166870117
2019-09-26,62.314903259277344,102.104248046875,65.62960815429688,61.01694869995117,64.12590026855469
2019-09-27,45.351402282714844,126.81094360351562,45.34931564331055,38.54896926879883,43.37367630004883
2019-09-30,44.05085754394531,110.9737319946289,53.22707748413086,44.44050598144531,47.10154724121094
2019-10-01,61.16841125488281,103.39944458007812,62.5652961730957,62.147125244140625,62.19416427612305
2019-10-03,36.469303131103516,108.07188415527344,48.43826675415039,37.99641799926758,36.51021957397461
2019-10-04,54.3442268371582,103.21533966064453,53.39142608642578,60.018280029296875,57.76856994628906
2019-10-07,36.834632873535156,99.41962432861328,41.66825866699219,37.8345947265625,36.663944244384766
2019-10-09,52.61517333984375,97.26495361328125,53.801475524902344,58.01753616333008,56.834930419921875
2019-10-10,23.587514877319336,105.30326080322266,31.4129638671875,34.436824798583984,33.93557357788086
2019-10-11,50.11439895629883,95.73623657226562,56.7410774230957,49.77764129638672,51.643898010253906
2019-10-14,31.128780364990234,92.3396224975586,33.59375,34.68156051635742,33.593360900878906
2019-10-15,32.737144470214844,90.69597625732422,36.67776870727539,33.277435302734375,31.476926803588867
2019-10-16,32.34210205078125,88.01911926269531,35.79166030883789,33.732234954833984,35.935482025146484
2019-10-17,33.86000442504883,86.53885650634766,45.191986083984375,33.979949951171875,32.97312927246094
2019-10-18,36.06553268432617,86.43341827392578,39.9525032043457,43.912879943847656,39.417388916015625
2019-10-22,21.165481567382812,82.60755920410156,21.490673065185547,23.876853942871094,21.343801498413086
2019-10-23,18.599185943603516,81.73238372802734,30.73801040649414,23.357202529907227,20.439817428588867
2019-10-24,17.61811065673828,78.66777801513672,22.745344161987305,22.331661224365234,19.978273391723633
2019-10-25,22.929187774658203,76.57032012939453,29.435699462890625,25.75762367248535,23.307174682617188
2019-10-29,21.026077270507812,72.10884857177734,20.987380981445312,25.512847900390625,22.70043182373047
2019-10-30,19.064346313476562,70.2817153930664,26.69683837890625,25.319717407226562,21.173675537109375
2019-10-31,20.724830627441406,68.85435485839844,23.814796447753906,25.361164093017578,23.012866973876953
2019-11-01,15.073135375976562,75.25882720947266,23.823381423950195,22.10460090637207,18.660015106201172
2019-11-04,15.113759994506836,66.96747589111328,37.99123001098633,21.851497650146484,18.789997100830078
2019-11-05,12.570371627807617,66.11082458496094,13.750521659851074,18.90671157836914,16.40523910522461
2019-11-06,10.827791213989258,62.640323638916016,16.1634578704834,19.19240379333496,13.832502365112305
2019-11-07,12.071990013122559,65.41376495361328,15.942737579345703,20.34252166748047,14.67781925201416
2019-11-08,12.584907531738281,64.70989227294922,28.695890426635742,18.84713363647461,14.087278366088867
2019-11-11,9.125825881958008,61.252716064453125,21.149250030517578,16.891775131225586,12.458127975463867
2019-11-13,7.346109390258789,59.17009353637695,9.051530838012695,15.051392555236816,10.902230262756348
2019-11-14,10.786584854125977,58.9693603515625,14.92591667175293,17.042322158813477,14.22312068939209
2019-11-15,8.588391304016113,59.44849395751953,19.390750885009766,17.24187469482422,11.123162269592285
2019-11-18,3.8592889308929443,56.21458435058594,8.8301420211792,13.694418907165527,8.55031681060791
2019-11-19,5.6515350341796875,53.71742630004883,17.02855110168457,14.1921968460083,9.727066040039062
2019-11-20,3.3644087314605713,51.85323715209961,6.857450008392334,13.955770492553711,8.306755065917969
2019-11-21,6.283275604248047,53.28886795043945,19.191179275512695,15.025710105895996,9.798645973205566
2019-11-22,7.511086940765381,53.10394287109375,8.409062385559082,15.663862228393555,10.933979988098145
2019-11-25,7.983280658721924,53.9238166809082,7.910590648651123,16.164419174194336,10.019658088684082
2019-11-26,9.928247451782227,53.639808654785156,12.028204917907715,16.315696716308594,9.2432222366333
2019-11-27,7.786591529846191,49.25249481201172,9.693190574645996,15.91175651550293,12.409829139709473
2019-11-28,7.244096279144287,51.49165344238281,8.292903900146484,16.249635696411133,12.080485343933105
2019-11-29,7.510135650634766,54.75839614868164,10.748324394226074,16.577425003051758,12.12306022644043
2019-12-02,11.184391975402832,51.08091735839844,12.156174659729004,16.206256866455078,11.052587509155273
2019-12-03,4.672804355621338,50.44332504272461,10.610210418701172,14.068414688110352,9.299813270568848
2019-12-04,11.5825777053833,48.89870071411133,14.506854057312012,18.35570526123047,13.924739837646484
2019-12-05,4.718925476074219,49.81736373901367,7.103675842285156,15.417930603027344,9.323866844177246
2019-12-06,3.4542596340179443,52.39875793457031,7.115873336791992,14.627734184265137,9.019039154052734
2019-12-09,5.160529136657715,48.066688537597656,3.982473134994507,14.295899391174316,9.275627136230469
2019-12-10,4.398044586181641,48.01991271972656,15.940630912780762,13.812567710876465,8.519728660583496
2019-12-11,3.7865302562713623,46.43484115600586,10.404154777526855,13.305355072021484,8.580782890319824
2019-12-12,6.811975955963135,48.22158432006836,9.334628105163574,14.937365531921387,8.745139122009277
2019-12-13,7.455984115600586,51.368194580078125,14.074431419372559,17.076778411865234,9.86575698852539
2019-12-16,5.042774677276611,46.987239837646484,9.18876838684082,14.88737964630127,8.970558166503906
2019-12-17,5.419026851654053,48.425472259521484,8.618170738220215,15.697310447692871,11.731095314025879
2019-12-18,5.159502029418945,45.579261779785156,7.773835182189941,15.28643798828125,10.599455833435059
2019-12-19,5.607760906219482,45.30538558959961,22.01984214782715,16.367380142211914,9.631603240966797
2019-12-20,3.2949883937835693,46.17609786987305,6.849684238433838,15.795212745666504,9.273563385009766
2019-12-23,4.638960361480713,44.53989791870117,7.737598896026611,15.374429702758789,9.677721977233887
2019-12-24,6.587774276733398,42.57622528076172,8.303733825683594,15.517839431762695,9.897482872009277
2019-12-26,5.936384201049805,44.46221923828125,11.433428764343262,14.58393383026123,8.442981719970703
2019-12-27,6.449343681335449,50.9276123046875,7.80631685256958,19.24746322631836,12.784661293029785
2019-12-30,6.634687423706055,47.73116683959961,69.30677795410156,19.030757904052734,11.888482093811035
2019-12-31,7.86381196975708,49.91002655029297,7.7417497634887695,19.055150985717773,12.370529174804688
2020-01-01,5.967906951904297,45.932579040527344,7.691091537475586,18.1724796295166,11.689079284667969
2020-01-02,6.7900824546813965,48.74414825439453,7.004227161407471,19.68600845336914,11.966391563415527
2020-01-03,7.066630840301514,49.99825668334961,6.462224960327148,19.26587677001953,12.073531150817871
2020-01-06,7.034484386444092,61.110267639160156,22.2316951751709,16.208723068237305,11.369800567626953
2020-01-07,7.5633087158203125,57.96662139892578,14.20973014831543,18.04685401916504,12.672677993774414
2020-01-08,6.504280090332031,56.65925216674805,11.976104736328125,14.767632484436035,9.586247444152832
2020-01-09,9.805532455444336,63.93130111694336,13.756556510925293,19.259563446044922,13.869441032409668
2020-01-10,14.994805335998535,60.90026092529297,18.90279769897461,20.57891273498535,17.87498664855957
2020-01-13,7.827545166015625,60.22685241699219,11.780025482177734,17.04401969909668,12.450347900390625
2020-01-14,12.277205467224121,57.90557861328125,24.478002548217773,16.904273986816406,11.81716537475586
2020-01-15,5.243232727050781,54.7812385559082,13.57213306427002,15.668885231018066,10.366653442382812
2020-01-16,8.194117546081543,53.54523468017578,10.619412422180176,17.54767417907715,11.895458221435547
2020-01-17,6.097408294677734,55.57937240600586,13.103612899780273,16.56719207763672,9.974674224853516
2020-01-20,7.190689563751221,56.239402770996094,9.560680389404297,15.83262825012207,9.937843322753906
2020-01-21,8.870893478393555,55.90528869628906,10.046706199645996,16.260007858276367,12.604948997497559
2020-01-22,10.2572021484375,55.50996398925781,15.303779602050781,16.706912994384766,12.33697509765625
2020-01-23,6.795716285705566,54.82610321044922,10.263030052185059,14.923314094543457,9.380080223083496
2020-01-24,8.40050220489502,55.85923767089844,19.885116577148438,16.508285522460938,11.4359130859375
2020-01-27,11.809981346130371,58.811771392822266,12.366312026977539,16.547271728515625,12.904829978942871
2020-01-28,11.910658836364746,57.320804595947266,14.31087875366211,16.22454261779785,12.522233009338379
2020-01-29,6.363309383392334,53.5483283996582,13.179802894592285,14.124298095703125,9.605405807495117
2020-01-30,9.171910285949707,56.4447135925293,9.487058639526367,14.964744567871094,10.871374130249023
2020-01-31,13.495643615722656,61.25080108642578,11.407052993774414,17.61752700805664,15.419112205505371
2020-02-03,14.145033836364746,66.57454681396484,19.981937408447266,20.311996459960938,16.137310028076172
2020-02-04,20.16765594482422,62.934791564941406,28.65106964111328,23.10065460205078,19.445293426513672
2020-02-05,17.851558685302734,63.8835563659668,17.670841217041016,20.700178146362305,19.376468658447266
2020-02-06,18.408567428588867,62.18869400024414,25.210533142089844,23.077890396118164,19.15444564819336
2020-02-07,13.127167701721191,65.33112335205078,11.460969924926758,17.67211151123047,14.445079803466797
2020-02-10,13.609257698059082,56.78508377075195,13.108000755310059,17.674766540527344,16.092111587524414
2020-02-11,12.814651489257812,57.961238861083984,22.214351654052734,14.84812068939209,14.509371757507324
2020-02-12,16.24256134033203,51.955596923828125,17.96246910095215,20.694795608520508,18.891263961791992
2020-02-13,17.242279052734375,54.51898956298828,14.34694766998291,18.8509521484375,18.81561279296875
2020-02-14,7.354240894317627,56.312774658203125,15.52675724029541,14.687870979309082,11.127715110778809
2020-02-17,7.671563625335693,53.143470764160156,11.28644847869873,12.458410263061523,10.644634246826172
2020-02-18,9.812417030334473,48.512901306152344,10.13882827758789,14.2078275680542,10.728387832641602
2020-02-19,11.982586860656738,47.81599426269531,26.225292205810547,17.131515502929688,13.3523588180542
2020-02-20,9.187575340270996,51.073577880859375,11.550243377685547,14.27237319946289,10.913226127624512
2020-02-24,10.328575134277344,58.694129943847656,15.203161239624023,11.453518867492676,8.436598777770996
2020-02-25,7.640913009643555,56.039947509765625,11.151519775390625,12.716108322143555,9.229460716247559
2020-02-26,8.085984230041504,55.1069221496582,7.744110107421875,10.957711219787598,9.444283485412598
2020-02-27,5.7404680252075195,54.18357467651367,7.4773335456848145,10.552597999572754,7.7230377197265625
2020-02-28,19.320131301879883,70.94322204589844,17.566993713378906,21.195335388183594,21.08095359802246
2020-03-02,13.277582168579102,74.302978515625,13.513379096984863,14.977068901062012,12.333236694335938
2020-03-03,15.680434226989746,76.4151382446289,12.81282901763916,12.047818183898926,10.72398567199707
2020-03-04,5.5167012214660645,72.7953872680664,11.925207138061523,10.086128234863281,7.070775032043457
2020-03-05,9.670220375061035,71.94895935058594,9.765108108520508,14.214014053344727,11.701949119567871
2020-03-06,7.240711688995361,74.4442367553711,10.727774620056152,10.363537788391113,8.392688751220703
2020-03-09,15.132120132446289,73.70235443115234,12.713706970214844,14.999394416809082,16.126394271850586
2020-03-11,11.109748840332031,85.27903747558594,11.796390533447266,13.620823860168457,13.695093154907227
2020-03-12,24.2132625579834,68.83647918701172,25.27161407470703,22.47643280029297,23.141416549682617
2020-03-13,19.603988647460938,142.99449157714844,26.76204490661621,24.90743064880371,20.351337432861328
