run,model,date,V_m,c0,c1,beta
ctx,arbnet_density_skew,2019-06-24,0.010276692919433117,0.023746954277157784,3.2517113140784204e-05,9.523062705993652
ctx,arbnet_density_skew,2019-06-25,0.01631641574203968,0.01784948818385601,0.06173399090766907,8.802109718322754
ctx,arbnet_density_skew,2019-06-26,0.005699832923710346,0.01984652318060398,2.5496714442851953e-05,9.635374069213867
ctx,arbnet_density_skew,2019-06-27,0.005425728391855955,0.019210834056138992,7.338485011132434e-05,13.46042251586914
ctx,arbnet_density_skew,2019-06-28,0.09340475499629974,0.01959136128425598,0.014460884034633636,5.475953102111816
ctx,arbnet_density_skew,2019-07-01,0.046352606266736984,0.020362552255392075,0.0024720304645597935,5.907137870788574
ctx,arbnet_density_skew,2019-07-02,0.09829152375459671,0.01658935844898224,0.01396528072655201,4.896856784820557
ctx,arbnet_density_skew,2019-07-03,0.11776367574930191,0.01946699433028698,0.00029634489328600466,5.25507926940918
ctx,arbnet_density_skew,2019-07-04,0.17239373922348022,0.0185577180236578,0.009406398050487041,5.782732009887695
ctx,arbnet_density_skew,2019-07-05,0.07181678712368011,0.014697044156491756,0.024695036932826042,6.2464165687561035
ctx,arbnet_density_skew,2019-07-08,0.04208934307098389,0.01944807544350624,0.03979252278804779,6.922351837158203
ctx,arbnet_density_skew,2019-07-09,0.021312085911631584,0.01766352728009224,7.236325473058969e-06,8.303585052490234
ctx,arbnet_density_skew,2019-07-10,0.03932610899209976,0.020858027040958405,1.2808267456421163e-05,6.4267497062683105
ctx,arbnet_density_skew,2019-07-11,0.09742128103971481,0.01401566807180643,0.05520500987768173,5.207167625427246
ctx,arbnet_density_skew,2019-07-12,0.07441682368516922,0.016211098060011864,0.0463922917842865,8.28226089477539
ctx,arbnet_density_skew,2019-07-15,0.05500917136669159,0.014727928675711155,0.03938910365104675,6.689512252807617
ctx,arbnet_density_skew,2019-07-16,0.06719332188367844,0.018226539716124535,9.892239177133888e-06,8.292057991027832
ctx,arbnet_density_skew,2019-07-17,0.14458738267421722,0.012555255554616451,0.0508243665099144,6.182758808135986
ctx,arbnet_density_skew,2019-07-18,0.055687036365270615,0.015695517882704735,5.618231080006808e-05,5.698762893676758
ctx,arbnet_density_skew,2019-07-19,0.07598169147968292,0.02104073390364647,0.0007902635843493044,5.309803009033203
ctx,arbnet_density_skew,2019-07-22,0.07557036727666855,0.015520965680480003,0.05446121096611023,6.867438793182373
ctx,arbnet_density_skew,2019-07-23,0.05377934128046036,0.01859009824693203,5.50595395907294e-05,5.821154594421387
ctx,arbnet_density_skew,2019-07-24,0.07693275809288025,0.01385807991027832,0.058479249477386475,6.83123254776001
ctx,arbnet_density_skew,2019-07-25,0.04798273742198944,0.018514484167099,0.0001213334035128355,8.046439170837402
ctx,arbnet_density_skew,2019-07-26,0.02881150133907795,0.016315119341015816,0.000917228520847857,6.680666446685791
ctx,arbnet_density_skew,2019-07-29,0.10134062170982361,0.01338041853159666,0.04952581971883774,7.011122703552246
ctx,arbnet_density_skew,2019-07-30,0.050403840839862823,0.01735973358154297,0.0001926436525536701,6.637262344360352
ctx,arbnet_density_skew,2019-07-31,0.06879512220621109,0.012669119983911514,0.047480322420597076,7.1110124588012695
ctx,arbnet_density_skew,2019-08-01,0.04864821210503578,0.01721085235476494,0.03506356477737427,7.150100231170654
ctx,arbnet_density_skew,2019-08-02,0.06675734370946884,0.018584992736577988,0.002651687478646636,4.958592414855957
ctx,arbnet_density_skew,2019-08-05,0.06492779403924942,0.02111714333295822,3.6407574953045696e-05,5.483971118927002
ctx,arbnet_density_skew,2019-08-06,0.13539737462997437,0.02121387980878353,0.01263743918389082,5.269152641296387
ctx,arbnet_density_skew,2019-08-07,0.07279495894908905,0.019844379276037216,0.0003955751599278301,5.392597198486328
ctx,arbnet_density_skew,2019-08-08,0.013314878568053246,0.02020920068025589,0.02792656049132347,8.281325340270996
ctx,arbnet_density_skew,2019-08-09,0.050742100924253464,0.01838007941842079,0.037673093378543854,6.5704216957092285
ctx,arbnet_density_skew,2019-08-13,0.016594111919403076,0.02372964285314083,0.025643544271588326,7.329894542694092
ctx,arbnet_density_skew,2019-08-14,0.022288475185632706,0.02884521335363388,0.00016959483036771417,6.777207851409912
ctx,arbnet_density_skew,2019-08-16,0.0281829871237278,0.02722327597439289,0.00518436636775732,6.336533546447754
ctx,arbnet_density_skew,2019-08-19,0.03412240371108055,0.025047874078154564,0.01803572103381157,7.430510520935059
ctx,arbnet_density_skew,2019-08-20,0.022159729152917862,0.022973094135522842,0.016845466569066048,7.29848051071167
ctx,arbnet_density_skew,2019-08-21,0.039580658078193665,0.023192161694169044,0.02077908255159855,7.204709529876709
ctx,arbnet_density_skew,2019-08-22,0.009331678971648216,0.025368906557559967,0.00013389287050813437,11.462620735168457
ctx,arbnet_density_skew,2019-08-23,0.013020623475313187,0.0266915000975132,6.49196736048907e-05,9.306991577148438
ctx,arbnet_density_skew,2019-08-26,0.04162773862481117,0.029852617532014847,0.0008793777669779956,6.707273483276367
ctx,arbnet_density_skew,2019-08-27,0.020255805924534798,0.022719252854585648,0.08675359189510345,8.617415428161621
ctx,arbnet_density_skew,2019-08-28,0.019011979922652245,0.0233518835157156,0.0692291334271431,8.982071876525879
ctx,arbnet_density_skew,2019-08-29,0.007742898538708687,0.026871781796216965,0.00020608423801604658,11.529969215393066
ctx,arbnet_density_skew,2019-08-30,0.012592509388923645,0.02243313193321228,0.020351789891719818,8.951921463012695
ctx,arbnet_density_skew,2019-09-03,0.03725757449865341,0.031900063157081604,0.006828043609857559,5.283243179321289
ctx,arbnet_density_skew,2019-09-04,0.03280766308307648,0.029691170901060104,0.03210313618183136,7.630233287811279
ctx,arbnet_density_skew,2019-09-05,0.01768070086836815,0.030116619542241096,0.01166589930653572,7.412869453430176
ctx,arbnet_density_skew,2019-09-06,0.006300769280642271,0.02258693426847458,0.01962127350270748,10.718838691711426
ctx,arbnet_density_skew,2019-09-09,0.010367312468588352,0.01776445470750332,0.03689204156398773,10.171533584594727
ctx,arbnet_density_skew,2019-09-11,0.014708032831549644,0.026176098734140396,0.0012699492508545518,7.438393592834473
ctx,arbnet_density_skew,2019-09-12,0.008631021715700626,0.022213296964764595,0.008708175271749496,8.067351341247559
ctx,arbnet_density_skew,2019-09-13,0.01591842994093895,0.018633482977747917,0.06051081418991089,9.24606990814209
ctx,arbnet_density_skew,2019-09-16,0.017009146511554718,0.022819826379418373,0.00032331395777873695,7.787227630615234
ctx,arbnet_density_skew,2019-09-17,0.009775487706065178,0.023588111624121666,0.0010165737476199865,10.1483736038208
ctx,arbnet_density_skew,2019-09-18,0.005311742424964905,0.024905303493142128,0.00011209652438992634,11.590997695922852
ctx,arbnet_density_skew,2019-09-19,0.005728645250201225,0.01905299723148346,0.08678186684846878,10.260714530944824
ctx,arbnet_density_skew,2019-09-20,0.039492167532444,0.05349549278616905,0.0025595950428396463,7.274151802062988
ctx,arbnet_density_skew,2019-09-23,0.014281665906310081,0.04552619531750679,0.000958316377364099,13.128993034362793
ctx,arbnet_density_skew,2019-09-24,0.020637035369873047,0.05673642456531525,0.015226602554321289,8.805147171020508
ctx,arbnet_density_skew,2019-09-25,0.032964497804641724,0.05460817366838455,9.632751607568935e-05,9.670897483825684
ctx,arbnet_density_skew,2019-09-26,0.025059377774596214,0.0333542600274086,0.33254095911979675,13.281243324279785
ctx,arbnet_density_skew,2019-09-27,0.03425934538245201,0.047042980790138245,0.028414450585842133,6.883784770965576
ctx,arbnet_density_skew,2019-09-30,0.046976860612630844,0.054176926612854004,0.0024327829014509916,6.69500732421875
ctx,arbnet_density_skew,2019-10-01,0.02455633319914341,0.053730666637420654,0.1156034991145134,8.14939022064209
ctx,arbnet_density_skew,2019-10-03,0.02020864188671112,0.03300146013498306,0.004234138410538435,8.446660041809082
ctx,arbnet_density_skew,2019-10-04,0.017126811668276787,0.03795020654797554,0.11503627151250839,10.544757843017578
ctx,arbnet_density_skew,2019-10-07,0.015078363940119743,0.015557698905467987,0.0012898240238428116,11.589459419250488
ctx,arbnet_density_skew,2019-10-09,0.013284387066960335,0.0320296473801136,0.11882206797599792,10.811671257019043
ctx,arbnet_density_skew,2019-10-10,0.01692189648747444,0.019911278039216995,0.009654180146753788,11.005568504333496
ctx,arbnet_density_skew,2019-10-11,0.01869736611843109,0.034112706780433655,0.12216668576002121,10.102845191955566
ctx,arbnet_density_skew,2019-10-14,0.016295086592435837,0.013688378036022186,0.0016552885062992573,11.304268836975098
ctx,arbnet_density_skew,2019-10-15,0.014402167871594429,0.011606949381530285,0.0012330657336860895,11.965910911560059
ctx,arbnet_density_skew,2019-10-16,0.033637698739767075,0.030967658385634422,0.11870424449443817,8.739723205566406
ctx,arbnet_density_skew,2019-10-17,0.01231535617262125,0.014304724521934986,0.00040957072633318603,12.924768447875977
ctx,arbnet_density_skew,2019-10-18,0.013521254062652588,0.024905472993850708,0.09423299133777618,10.586373329162598
ctx,arbnet_density_skew,2019-10-22,0.012071436271071434,0.028476562350988388,0.001285429927520454,11.672165870666504
ctx,arbnet_density_skew,2019-10-23,0.012899481691420078,0.033966705203056335,0.0028633770998567343,10.359607696533203
ctx,arbnet_density_skew,2019-10-24,0.01028088666498661,0.03043518029153347,0.0009598467731848359,12.223211288452148
ctx,arbnet_density_skew,2019-10-25,0.03470081835985184,0.023873278871178627,0.0967448279261589,10.207906723022461
ctx,arbnet_density_skew,2019-10-29,0.028849001973867416,0.030235514044761658,0.05879419296979904,9.479203224182129
ctx,arbnet_density_skew,2019-10-30,0.08312986046075821,0.028860123828053474,0.05464973300695419,8.782671928405762
ctx,arbnet_density_skew,2019-10-31,0.07699467241764069,0.020813647657632828,0.10838739573955536,8.222251892089844
ctx,arbnet_density_skew,2019-11-01,0.024824542924761772,0.02100720815360546,0.05117163062095642,8.800930976867676
ctx,arbnet_density_skew,2019-11-04,0.029541440308094025,0.026855191215872765,0.018855968490242958,7.8812456130981445
ctx,arbnet_density_skew,2019-11-05,0.0437401607632637,0.021489279344677925,0.04400359094142914,7.727418899536133
ctx,arbnet_density_skew,2019-11-06,0.0777185931801796,0.023632589727640152,0.026793232187628746,7.7609100341796875
ctx,arbnet_density_skew,2019-11-07,0.025083590298891068,0.019362466409802437,0.02826538309454918,7.325803279876709
ctx,arbnet_density_skew,2019-11-08,0.030863668769598007,0.023043038323521614,0.021219078451395035,9.821817398071289
ctx,arbnet_density_skew,2019-11-11,0.06968538463115692,0.024488722905516624,0.009900452569127083,7.699497222900391
ctx,arbnet_density_skew,2019-11-13,0.054361891001462936,0.022729629650712013,0.010243863798677921,7.129905700683594
ctx,arbnet_density_skew,2019-11-14,0.05274968221783638,0.01781739480793476,0.03175533935427666,8.075560569763184
ctx,arbnet_density_skew,2019-11-15,0.03683033958077431,0.018875539302825928,0.024411210790276527,12.543855667114258
ctx,arbnet_density_skew,2019-11-18,0.056024227291345596,0.01912091113626957,0.01109642256051302,11.17048168182373
ctx,arbnet_density_skew,2019-11-19,0.08022071421146393,0.017310073599219322,0.023651346564292908,10.78874397277832
ctx,arbnet_density_skew,2019-11-20,0.0707673504948616,0.017762187868356705,0.011034781113266945,8.400442123413086
ctx,arbnet_density_skew,2019-11-21,0.060049477964639664,0.017062243074178696,0.008151710033416748,7.498266220092773
ctx,arbnet_density_skew,2019-11-22,0.07054281234741211,0.013724221847951412,0.027974000200629234,8.611806869506836
ctx,arbnet_density_skew,2019-11-25,0.03218349069356918,0.019429661333560944,0.00022560152865480632,9.28889274597168
ctx,arbnet_density_skew,2019-11-26,0.03579852357506752,0.019105523824691772,0.00020149130432400852,10.601541519165039
ctx,arbnet_density_skew,2019-11-27,0.05593184381723404,0.014280425384640694,0.029535144567489624,9.000198364257812
ctx,arbnet_density_skew,2019-11-28,0.030515342950820923,0.013537310063838959,0.011417209170758724,8.994000434875488
ctx,arbnet_density_skew,2019-11-29,0.0614624097943306,0.013777034357190132,0.020792197436094284,8.197635650634766
ctx,arbnet_density_skew,2019-12-02,0.09832654148340225,0.01841345615684986,0.003770343493670225,6.735503673553467
ctx,arbnet_density_skew,2019-12-03,0.10350137203931808,0.014526093378663063,0.012335573323071003,8.189783096313477
ctx,arbnet_density_skew,2019-12-04,0.07821574062108994,0.014275469817221165,0.014314920641481876,8.925636291503906
ctx,arbnet_density_skew,2019-12-05,0.0828447937965393,0.012149026617407799,0.012617974542081356,6.098145484924316
ctx,arbnet_density_skew,2019-12-06,0.07924525439739227,0.013389509171247482,0.01276887021958828,6.490294456481934
ctx,arbnet_density_skew,2019-12-09,0.07965431362390518,0.01277210097759962,0.008317159488797188,6.505688190460205
ctx,arbnet_density_skew,2019-12-10,0.07420951128005981,0.014696216210722923,0.004621734842658043,6.557125091552734
ctx,arbnet_density_skew,2019-12-11,0.09152217954397202,0.013197683729231358,0.008027260191738605,6.4598565101623535
ctx,arbnet_density_skew,2019-12-12,0.037749093025922775,0.01367364451289177,0.010401062667369843,15.78150749206543
ctx,arbnet_density_skew,2019-12-13,0.03694775700569153,0.013551108539104462,0.012384647503495216,16.26944923400879
ctx,arbnet_density_skew,2019-12-16,0.0499098114669323,0.013159159570932388,0.005314197391271591,7.107729911804199
ctx,arbnet_density_skew,2019-12-17,0.08678712695837021,0.01446777954697609,0.0011075561633333564,5.737062931060791
ctx,arbnet_density_skew,2019-12-18,0.07293903082609177,0.011906968429684639,0.019009768962860107,7.143166542053223
ctx,arbnet_density_skew,2019-12-19,0.04896552115678787,0.011352213099598885,0.013691581785678864,5.838672161102295
ctx,arbnet_density_skew,2019-12-20,0.059953756630420685,0.010532232001423836,0.018492689356207848,7.256804466247559
ctx,arbnet_density_skew,2019-12-23,0.08014579117298126,0.011136462911963463,0.010237494483590126,6.257408142089844
ctx,arbnet_density_skew,2019-12-24,0.03400053083896637,0.010385985486209393,0.019496291875839233,7.718194484710693
ctx,arbnet_density_skew,2019-12-26,0.04340778663754463,0.008657610043883324,0.03634738177061081,6.390580177307129
ctx,arbnet_density_skew,2019-12-27,0.12867622077465057,0.011664018034934998,0.016818858683109283,4.9905571937561035
ctx,arbnet_density_skew,2019-12-30,0.15366452932357788,0.012031815946102142,0.008270492777228355,5.811152458190918
ctx,arbnet_density_skew,2019-12-31,0.1273316740989685,0.011102437041699886,0.010347573086619377,4.985536575317383
ctx,arbnet_density_skew,2020-01-01,0.16344350576400757,0.01044697966426611,0.0082836439833045,4.972698211669922
ctx,arbnet_density_skew,2020-01-02,0.1020454689860344,0.011443347670137882,0.012126630172133446,5.771460056304932
ctx,arbnet_density_skew,2020-01-03,0.16177020967006683,0.009067697450518608,0.015619209967553616,5.390092849731445
ctx,arbnet_density_skew,2020-01-06,0.04748206213116646,0.017669130116701126,0.00031059241155162454,5.364859580993652
ctx,arbnet_density_skew,2020-01-07,0.08867622166872025,0.017347361892461777,0.012384195812046528,6.648566722869873
ctx,arbnet_density_skew,2020-01-08,0.06021684780716896,0.01640855334699154,0.000300965883070603,5.83904504776001
ctx,arbnet_density_skew,2020-01-09,0.025581901893019676,0.01735050417482853,0.0010528679704293609,6.765628337860107
ctx,arbnet_density_skew,2020-01-10,0.04241403937339783,0.015494102612137794,0.038802407681941986,6.568248271942139
ctx,arbnet_density_skew,2020-01-13,0.0965975970029831,0.0169086754322052,0.011960864998400211,5.648275852203369
ctx,arbnet_density_skew,2020-01-14,0.05710827186703682,0.015672285109758377,0.0018331360770389438,5.877880096435547
ctx,arbnet_density_skew,2020-01-15,0.08790944516658783,0.016794255003333092,0.005715979728847742,6.352084636688232
ctx,arbnet_density_skew,2020-01-16,0.08008653670549393,0.01327404286712408,0.03041004203259945,5.966782093048096
ctx,arbnet_density_skew,2020-01-17,0.08637785166501999,0.015214876271784306,0.011958563700318336,6.584537029266357
ctx,arbnet_density_skew,2020-01-20,0.0837903693318367,0.01876596175134182,4.790936873177998e-05,6.45064115524292
ctx,arbnet_density_skew,2020-01-21,0.07837487012147903,0.01806139387190342,0.0011209995718672872,8.550973892211914
ctx,arbnet_density_skew,2020-01-22,0.048372674733400345,0.017871106043457985,1.3367987776291557e-05,8.257017135620117
ctx,arbnet_density_skew,2020-01-23,0.05315710976719856,0.01736600510776043,5.368752681533806e-05,7.205904483795166
ctx,arbnet_density_skew,2020-01-24,0.06520183384418488,0.015925010666251183,0.00012630033597815782,7.452767372131348
ctx,arbnet_density_skew,2020-01-27,0.03408253192901611,0.018669983372092247,9.711153325042687e-06,9.23337173461914
ctx,arbnet_density_skew,2020-01-28,0.03079233691096306,0.018604863435029984,6.937360012670979e-06,10.099227905273438
ctx,arbnet_density_skew,2020-01-29,0.041418783366680145,0.017291907221078873,6.0086445046181325e-06,9.740416526794434
ctx,arbnet_density_skew,2020-01-30,0.024952342733740807,0.01807859167456627,1.766658533597365e-05,11.263655662536621
ctx,arbnet_density_skew,2020-01-31,0.05892149358987808,0.0182513240724802,1.5462301234947518e-05,7.557620525360107
ctx,arbnet_density_skew,2020-02-03,0.02181432954967022,0.022720109671354294,0.024853425100445747,6.657797813415527
ctx,arbnet_density_skew,2020-02-04,0.02802734449505806,0.024574333801865578,0.018912045285105705,5.055871486663818
ctx,arbnet_density_skew,2020-02-05,0.01736018806695938,0.01385723426938057,0.04678967595100403,7.805171489715576
ctx,arbnet_density_skew,2020-02-06,0.02976725623011589,0.020720137283205986,0.01630502939224243,6.0736002922058105
ctx,arbnet_density_skew,2020-02-07,0.02001577615737915,0.014952811412513256,0.026468999683856964,6.91951847076416
ctx,arbnet_density_skew,2020-02-10,0.01554642803966999,0.01570770889520645,0.03367825224995613,8.964096069335938
ctx,arbnet_density_skew,2020-02-11,0.020608441904187202,0.016025612130761147,0.0007505319081246853,6.708456516265869
ctx,arbnet_density_skew,2020-02-12,0.027327369898557663,0.017618326470255852,0.019404742866754532,7.9908552169799805
ctx,arbnet_density_skew,2020-02-13,0.026437127962708473,0.010414590127766132,0.05349444970488548,8.3630952835083
ctx,arbnet_density_skew,2020-02-14,0.06161040440201759,0.017756078392267227,5.2632472943514585e-05,6.3604536056518555
ctx,arbnet_density_skew,2020-02-17,0.05526481196284294,0.01631312072277069,1.5741439710836858e-05,7.75991678237915
ctx,arbnet_density_skew,2020-02-18,0.056598786264657974,0.01527160219848156,0.02038584090769291,7.077127933502197
ctx,arbnet_density_skew,2020-02-19,0.0526089183986187,0.014494248665869236,0.025210443884134293,8.202171325683594
ctx,arbnet_density_skew,2020-02-20,0.1398257613182068,0.014857862144708633,0.00028534448938444257,7.127030849456787
ctx,arbnet_density_skew,2020-02-24,0.02426310069859028,0.019531454890966415,4.256547072145622e-06,8.785313606262207
ctx,arbnet_density_skew,2020-02-25,0.05243821069598198,0.02162383496761322,0.001842350815422833,7.946109294891357
ctx,arbnet_density_skew,2020-02-26,0.060698870569467545,0.023514803498983383,4.817734588868916e-05,8.396306037902832
ctx,arbnet_density_skew,2020-02-27,0.06375658512115479,0.020526841282844543,0.0030534383840858936,7.947890758514404
ctx,arbnet_density_skew,2020-02-28,0.03561365604400635,0.040070924907922745,0.010004586540162563,6.761470317840576
ctx,arbnet_density_skew,2020-03-02,0.018750661984086037,0.03932565823197365,0.00032094179186969995,6.984720706939697
ctx,arbnet_density_skew,2020-03-03,0.01839880272746086,0.033569637686014175,6.194895104272291e-05,10.245927810668945
ctx,arbnet_density_skew,2020-03-04,0.036703091114759445,0.03755124658346176,0.00019584000983741134,8.455784797668457
ctx,arbnet_density_skew,2020-03-05,0.06157859414815903,0.035475097596645355,0.0065805041231215,6.991614818572998
ctx,arbnet_density_skew,2020-03-06,0.044795725494623184,0.04017617926001549,0.010973417200148106,5.718358516693115
ctx,arbnet_density_skew,2020-03-09,0.01754002273082733,0.07496606558561325,6.602982466574758e-05,31.459434509277344
ctx,arbnet_density_skew,2020-03-11,0.02675807476043701,0.07264915108680725,7.291120709851384e-05,11.135787010192871
ctx,arbnet_density_skew,2020-03-12,0.07041368633508682,0.1465383917093277,0.04457846283912659,48.928775787353516
ctx,arbnet_density_skew,2020-03-13,0.03512733429670334,0.20025469362735748,5.436052015284076e-05,50.807220458984375
ctx,arbnet_density_skew,2020-03-16,0.02361212484538555,0.2718917727470398,3.2957654184428975e-05,74.34195709228516
ctx,arbnet_density_skew,2020-03-17,0.01738584041595459,0.26519113779067993,2.2380874725058675e-05,51.954917907714844
ctx,arbnet_density_skew,2020-03-18,0.00020406657131388783,0.30155113339424133,3.5991590266348794e-05,40.30553436279297
ctx,arbnet_density_skew,2020-03-19,0.045441191643476486,0.31394052505493164,0.00010669041512301192,40.251487731933594
ctx,arbnet_density_skew,2020-03-20,0.028634436428546906,0.33519500494003296,0.00011543163418537006,49.50611114501953
ctx,arbnet_density_skew,2020-03-23,1.0957348806073242e-08,0.6069050431251526,0.00038981559919193387,14.33012580871582
ctx,arbnet_density_skew,2020-03-24,0.015681257471442223,0.5927248001098633,0.00018816802185028791,24.064393997192383
ctx,arbnet_density_skew,2020-03-25,0.04944181814789772,0.6082527041435242,3.560269033187069e-05,25.947093963623047
ctx,arbnet_density_skew,2020-03-26,0.0332520417869091,0.46089357137680054,0.7241522073745728,45.09926986694336
ctx,arbnet_density_skew,2020-03-27,0.04500444605946541,0.575029194355011,0.00014786336396355182,15.274526596069336
ctx,arbnet_density_skew,2020-03-30,0.15868090093135834,0.5194849967956543,0.0011483273701742291,10.180540084838867
ctx,arbnet_density_skew,2020-03-31,0.1243978962302208,0.44502902030944824,0.05681663006544113,11.097407341003418
ctx,arbnet_density_skew,2020-04-01,0.1155247762799263,0.45193567872047424,0.1799895465373993,8.409961700439453
ctx,arbnet_density_skew,2020-04-03,0.05119127780199051,0.46079039573669434,0.169784814119339,7.829623222351074
ctx,arbnet_density_skew,2020-04-07,0.09249575436115265,0.44703587889671326,0.10866445302963257,5.38899564743042
ctx,arbnet_density_skew,2020-04-08,0.13497674465179443,0.40860286355018616,0.39943572878837585,7.125365257263184
ctx,arbnet_density_skew,2020-04-09,0.1563723087310791,0.3552538752555847,0.6902947425842285,8.826409339904785
ctx,arbnet_density_skew,2020-04-13,0.06816514581441879,0.3667600452899933,0.4455198049545288,11.103338241577148
ctx,arbnet_density_skew,2020-04-15,0.01579945534467697,0.35315945744514465,0.692232072353363,13.445718765258789
ctx,arbnet_density_skew,2020-04-16,0.06811726093292236,0.33943408727645874,0.09629828482866287,8.020336151123047
ctx,arbnet_density_skew,2020-04-17,0.0896405503153801,0.11096277087926865,0.023653419688344002,10.612129211425781
ctx,arbnet_density_skew,2020-04-20,0.08229200541973114,0.30895671248435974,0.2491002380847931,10.61780071258545
ctx,arbnet_density_skew,2020-04-21,0.038510169833898544,0.3040170669555664,0.35773342847824097,9.062655448913574
ctx,arbnet_density_skew,2020-04-22,0.03619266673922539,0.22093838453292847,0.7731155753135681,18.260950088500977
ctx,arbnet_density_skew,2020-04-23,0.06500549614429474,0.047505512833595276,0.4017787575721741,13.080100059509277
ctx,arbnet_density_skew,2020-04-24,0.04283685237169266,0.1670008897781372,0.6430988311767578,12.142473220825195
ctx,arbnet_density_skew,2020-04-27,0.05511770769953728,0.11440003663301468,0.08573295176029205,13.876527786254883
ctx,arbnet_density_skew,2020-04-28,0.04460166394710541,0.09920407831668854,0.2494058907032013,12.961353302001953
ctx,arbnet_density_skew,2020-04-29,0.043411657214164734,0.14840064942836761,0.1397368162870407,12.373990058898926
ctx,arbnet_density_skew,2020-04-30,0.03381927311420441,0.13077424466609955,1.103703498840332,15.298946380615234
ctx,arbnet_density_skew,2020-05-04,0.05997563526034355,0.2604416012763977,0.41686636209487915,15.256254196166992
ctx,arbnet_density_skew,2020-05-05,0.04722950980067253,0.23432400822639465,0.28769075870513916,9.246816635131836
ctx,arbnet_density_skew,2020-05-06,0.04762657359242439,0.16375869512557983,0.15948599576950073,8.856282234191895
ctx,arbnet_density_skew,2020-05-07,0.11727477610111237,0.2209894359111786,0.011836950667202473,13.727126121520996
ctx,arbnet_density_skew,2020-05-08,0.061196111142635345,0.1118980348110199,0.4348142743110657,9.707398414611816
ctx,arbnet_density_skew,2020-05-11,0.08335480093955994,0.1700398474931717,0.20168088376522064,8.260250091552734
ctx,arbnet_density_skew,2020-05-12,0.05504057556390762,0.1909285932779312,0.16237758100032806,10.295302391052246
ctx,arbnet_density_skew,2020-05-13,0.1157948300242424,0.18723715841770172,0.10677041858434677,7.319855213165283
ctx,arbnet_density_skew,2020-05-14,0.023775089532136917,0.15487536787986755,0.26942601799964905,16.022846221923828
ctx,arbnet_density_skew,2020-05-15,0.030780166387557983,0.11116687953472137,0.19290289282798767,10.148492813110352
ctx,arbnet_density_skew,2020-05-18,0.012546786107122898,0.19417773187160492,0.0008064102148637176,13.276823043823242
ctx,arbnet_density_skew,2020-05-19,0.07969333231449127,0.1553683876991272,0.19153906404972076,8.641422271728516
ctx,arbnet_density_skew,2020-05-20,0.03994517773389816,0.05866725742816925,0.26031121611595154,11.797628402709961
ctx,arbnet_density_skew,2020-05-21,0.04766572639346123,0.11250017583370209,0.17851588129997253,10.522499084472656
ctx,arbnet_density_skew,2020-05-22,0.036579154431819916,0.12139777094125748,0.3112941086292267,15.926609992980957
ctx,arbnet_density_skew,2020-05-26,0.05868591368198395,0.12324653565883636,0.14470548927783966,8.637602806091309
ctx,arbnet_density_skew,2020-05-27,0.03126847371459007,0.04233897104859352,0.33103689551353455,12.447305679321289
ctx,arbnet_density_skew,2020-05-28,0.0292083527892828,0.03041546232998371,0.027424585074186325,12.307943344116211
ctx,arbnet_density_skew,2020-05-29,0.042384903877973557,0.04715779796242714,0.20466278493404388,9.654468536376953
ctx,arbnet_density_skew,2020-06-01,0.0703967958688736,0.07496453076601028,0.10372839868068695,8.723222732543945
ctx,arbnet_density_skew,2020-06-02,0.056229155510663986,0.06492989510297775,0.09342820942401886,9.744301795959473
ctx,arbnet_density_skew,2020-06-03,0.02499767765402794,0.08829021453857422,0.013741794973611832,8.891464233398438
ctx,arbnet_density_skew,2020-06-04,0.05553888529539108,0.07825187593698502,0.07678242027759552,9.959881782531738
ctx,arbnet_density_skew,2020-06-05,0.022791681811213493,0.07117075473070145,0.10571189969778061,13.072366714477539
ctx,arbnet_density_skew,2020-06-08,0.03527325019240379,0.09330050647258759,0.0019061622442677617,8.840381622314453
ctx,arbnet_density_skew,2020-06-09,0.056488096714019775,0.07412344217300415,0.08357001096010208,11.58418083190918
ctx,arbnet_density_skew,2020-06-10,0.024950770661234856,0.07807687669992447,0.09391876310110092,11.567505836486816
ctx,arbnet_density_skew,2020-06-11,0.02952212281525135,0.08725444972515106,0.022500591352581978,8.913820266723633
ctx,arbnet_density_skew,2020-06-12,0.03657207638025284,0.09625524282455444,0.0018758492078632116,8.98143196105957
ctx,arbnet_density_skew,2020-06-15,0.05086924880743027,0.09632030874490738,0.023182347416877747,12.588708877563477
ctx,arbnet_density_skew,2020-06-16,0.04876728355884552,0.09720606356859207,0.008008681237697601,8.563465118408203
ctx,arbnet_density_skew,2020-06-17,0.056958265602588654,0.08405963331460953,0.039330292493104935,10.578389167785645
ctx,arbnet_density_skew,2020-06-18,0.030521361157298088,0.08163517713546753,0.016592010855674744,9.777040481567383
ctx,arbnet_density_skew,2020-06-19,0.030915090814232826,0.08018150925636292,0.07785411924123764,9.58324909210205
ctx,arbnet_density_skew,2020-06-22,0.046214547008275986,0.07880585640668869,0.02963513880968094,9.497037887573242
ctx,arbnet_density_skew,2020-06-23,0.018359439447522163,0.06561591476202011,0.15647843480110168,14.08261775970459
ctx,arbnet_density_skew,2020-06-24,0.050805144011974335,0.05920681357383728,0.19489331543445587,12.59733772277832
ctx,arbnet_density_skew,2020-06-25,0.02998298406600952,0.0697888508439064,0.1572604924440384,12.971663475036621
ctx,arbnet_density_skew,2020-06-26,0.12389615178108215,0.06860446184873581,0.05834544822573662,6.89233922958374
